"","iso2c","country","year","status","Mortality_rate_neonatal","Maternal_mortality_ratio","Mortality_rate_infant","Mortality_rate_infant_male","Mortality_rate_infant_female","iso3c","region","capital","longitude","latitude","income","lending"
"3692","RU","Russian Federation",2018,"",2.9,NA,5.1,5.6,4.6,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"3693","RU","Russian Federation",2002,"",8,51,13.8,15.7,11.9,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"3694","RU","Russian Federation",2003,"",7.3,49,12.9,14.6,11.2,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"3695","RU","Russian Federation",2005,"",6.4,42,11.1,12.5,9.6,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"3696","RU","Russian Federation",2004,"",6.8,45,12,13.5,10.3,"RUS","Europe & Central Asia","Moscow","37.6176","55.7558","Upper middle income","IBRD"
"3697","RW","Rwanda",2001,"",40.2,1100,100,106.4,93.3,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3698","RW","Rwanda",2004,"",32.1,758,72.8,78.1,67.2,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3699","RW","Rwanda",2005,"",30,643,65.5,70.5,60.3,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3700","RW","Rwanda",2018,"",18.6,NA,32,35,28.8,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3701","RW","Rwanda",2002,"",37.3,961,90.3,96.4,84,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3702","RW","Rwanda",2003,"",34.6,870,81.4,87,75.5,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3703","RW","Rwanda",2017,"",19,248,32.9,36,29.6,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3704","RW","Rwanda",2009,"",24,424,47,51,42.7,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3705","RW","Rwanda",2006,"",28.1,541,59.3,64,54.4,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3706","RW","Rwanda",2007,"",26.5,469,54.4,58.8,49.7,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3707","RW","Rwanda",2008,"",25.1,427,50.2,54.4,45.8,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3708","RW","Rwanda",2000,"",43.2,1160,109.5,116.2,102.5,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3709","RW","Rwanda",2014,"",20.2,291,35.7,39,32.3,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3710","RW","Rwanda",2015,"",19.7,275,34.6,37.7,31.2,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3711","RW","Rwanda",2016,"",19.3,260,33.7,36.8,30.4,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3712","RW","Rwanda",2012,"",21.3,329,38.8,42.3,35.1,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3713","RW","Rwanda",2013,"",20.7,308,37.1,40.5,33.5,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3714","RW","Rwanda",2019,"",18.2,NA,31.1,34.1,28,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3715","RW","Rwanda",2020,"",17.9,NA,30.3,33.2,27.2,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3716","RW","Rwanda",2010,"",23,373,44,47.8,39.9,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3717","RW","Rwanda",2011,"",22.1,349,40.6,44.3,36.9,"RWA","Sub-Saharan Africa","Kigali","30.0587","-1.95325","Low income","IDA"
"3718","S1","Small states",2008,"",23.7276168456546,308,41.9517637700509,45.9406650164695,37.7334426832596,"SST","Aggregates","","","","Aggregates","Aggregates"
"3719","S1","Small states",2009,"",23.427471489882,300,40.7885881145638,44.6909369358723,36.6730884021672,"SST","Aggregates","","","","Aggregates","Aggregates"
"3720","S1","Small states",2000,"",26.4361221951599,400,49.4335128517386,53.8922800176193,44.7151826708815,"SST","Aggregates","","","","Aggregates","Aggregates"
"3721","S1","Small states",2001,"",26.0651931920053,395,48.6286196332867,53.0583392775374,43.965637169226,"SST","Aggregates","","","","Aggregates","Aggregates"
"3722","S1","Small states",2005,"",24.7404742528906,351,44.7968230999853,48.9825511249431,40.3729183568295,"SST","Aggregates","","","","Aggregates","Aggregates"
"3723","S1","Small states",2006,"",24.3847661836313,334,43.3308638600668,47.4381353584124,38.9965313645801,"SST","Aggregates","","","","Aggregates","Aggregates"
"3724","S1","Small states",2007,"",24.0486326526846,320,42.4867968081899,46.5319795005568,38.2143272159025,"SST","Aggregates","","","","Aggregates","Aggregates"
"3725","S1","Small states",2012,"",22.5911665056361,282,37.8326307714829,41.5022201141853,33.9545426438296,"SST","Aggregates","","","","Aggregates","Aggregates"
"3726","S1","Small states",2013,"",22.3127739492687,276,36.925615917931,40.5293234391813,33.0943470776617,"SST","Aggregates","","","","Aggregates","Aggregates"
"3727","S1","Small states",2010,"",23.1209980026576,293,39.4502592486029,43.2654049065619,35.4399345521142,"SST","Aggregates","","","","Aggregates","Aggregates"
"3728","S1","Small states",2011,"",22.8547903713766,287,38.531331567069,42.2638326044833,34.5841663977074,"SST","Aggregates","","","","Aggregates","Aggregates"
"3729","S1","Small states",2016,"",21.4063814963203,264,34.6016519194158,38.0359411246555,30.9801682152701,"SST","Aggregates","","","","Aggregates","Aggregates"
"3730","S1","Small states",2017,"",21.0619638670372,259,33.9298013207564,37.2942213511727,30.3724547828763,"SST","Aggregates","","","","Aggregates","Aggregates"
"3731","S1","Small states",2014,"",22.0304924536796,273,36.2692934009848,39.7939333547479,32.4818927454238,"SST","Aggregates","","","","Aggregates","Aggregates"
"3732","S1","Small states",2015,"",21.7346597969493,268,35.3842332213403,38.8717941096785,31.7122953002948,"SST","Aggregates","","","","Aggregates","Aggregates"
"3733","S1","Small states",2020,"",19.9348831742325,NA,31.5494360891684,34.7583628308132,28.2118399341326,"SST","Aggregates","","","","Aggregates","Aggregates"
"3734","S1","Small states",2002,"",25.7274228985898,390,47.8289793562537,52.1955490569547,43.2073464545215,"SST","Aggregates","","","","Aggregates","Aggregates"
"3735","S1","Small states",2018,"",20.7042595024094,NA,33.0556766293068,36.334981816377,29.573742600213,"SST","Aggregates","","","","Aggregates","Aggregates"
"3736","S1","Small states",2019,"",20.3295127110773,NA,32.3277806361112,35.5425174023717,28.9104553831674,"SST","Aggregates","","","","Aggregates","Aggregates"
"3737","S1","Small states",2003,"",25.3972569944793,383,47.0220072394247,51.3708044272356,42.4566967226378,"SST","Aggregates","","","","Aggregates","Aggregates"
"3738","S1","Small states",2004,"",25.0746034576069,369,46.0983765281297,50.3709439125179,41.5998146265471,"SST","Aggregates","","","","Aggregates","Aggregates"
"3739","S2","Pacific island small states",2002,"",12.0856220646635,120,22.8306671260449,24.7236712785827,20.8349810506464,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3740","S2","Pacific island small states",2003,"",12.1764159635779,115,22.7643439142924,24.6520821665372,20.7496865458619,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3741","S2","Pacific island small states",2004,"",12.2171251236844,111,22.7564630745705,24.6574075739858,20.7394207070253,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3742","S2","Pacific island small states",2000,"",12.1780766423358,128,23.2839908759124,25.2295091240876,21.1802773722628,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3743","S2","Pacific island small states",2001,"",12.0916107199389,123,23.0083128650183,24.9384567800156,20.9463821116024,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3744","S2","Pacific island small states",2016,"",10.4058636645052,71,21.0342158428101,22.8730343119685,19.0448678679657,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3745","S2","Pacific island small states",2008,"",11.5678912088489,94,22.7500428793951,24.6782907748044,20.6989481421846,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3746","S2","Pacific island small states",2005,"",12.2161699156866,107,22.7724611997207,24.710117609151,20.7660329735245,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3747","S2","Pacific island small states",2006,"",12.1052087595396,102,22.7993933787558,24.7211427961504,20.7704943696298,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3748","S2","Pacific island small states",2007,"",11.8834613415259,99,22.8213906103784,24.7516340907887,20.7375072832248,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3749","S2","Pacific island small states",2012,"",10.6971446327494,81,21.9234123318273,23.8353376891681,19.914849589331,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3750","S2","Pacific island small states",2013,"",10.5831267572828,78,21.6962666577936,23.5693047398806,19.6667459696874,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3751","S2","Pacific island small states",2014,"",10.5103913029133,77,21.4637714870171,23.3518690817909,19.4389009865057,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3752","S2","Pacific island small states",2015,"",10.4680579216354,74,21.199395557594,23.08867120954,19.2475969728738,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3753","S2","Pacific island small states",2020,"",10.0376298470869,NA,20.0793583456997,21.8763500871024,18.1961755597135,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3754","S2","Pacific island small states",2017,"",10.3514288496178,70,20.7775473443357,22.6680525128605,18.8042970968632,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3755","S2","Pacific island small states",2018,"",10.2806926126709,NA,20.6092289020147,22.4452512339186,18.6114572376406,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3756","S2","Pacific island small states",2019,"",10.2150501510184,NA,20.3411335260769,22.1713824237236,18.4400901264678,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3757","S2","Pacific island small states",2011,"",10.8537887144675,84,22.1614798472635,24.0683071701315,20.1308358082308,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3758","S2","Pacific island small states",2009,"",11.2932718638428,91,22.7846736455336,24.7298814516968,20.7593452112725,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3759","S2","Pacific island small states",2010,"",11.0459426081885,87,22.3658890928114,24.3247988885268,20.3339050788151,"PSS","Aggregates","","","","Aggregates","Aggregates"
"3760","S3","Caribbean small states",2000,"",17.3575381153564,112,22.6213951138868,25.197806453588,19.9111399399951,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3761","S3","Caribbean small states",2008,"",14.5596408169975,97,19.3673751695229,21.5311905642543,17.0564303620598,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3762","S3","Caribbean small states",2004,"",15.9743494155563,105,20.902055574262,23.2456411243125,18.3772187214392,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3763","S3","Caribbean small states",2005,"",15.6127251278654,103,20.5099512778456,22.8057602029686,18.0548798914053,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3764","S3","Caribbean small states",2006,"",15.1775752006571,101,20.1060144261655,22.3751494254743,17.7478681965667,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3765","S3","Caribbean small states",2007,"",14.8443161561483,98,19.7221850622271,21.9616636956842,17.3724344612164,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3766","S3","Caribbean small states",2012,"",13.3875115346543,93,17.6742991124608,19.6649480730836,15.617480663725,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3767","S3","Caribbean small states",2009,"",14.2291652554624,96,18.939851307257,21.0487067861716,16.7125207550287,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3768","S3","Caribbean small states",2010,"",13.9587761541016,93,18.5287213550315,20.5928221521089,16.3466066091,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3769","S3","Caribbean small states",2011,"",13.6620870958589,93,18.1418420657308,20.1066874196725,15.9913797132413,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3770","S3","Caribbean small states",2016,"",11.9407232636952,89,15.8755059842993,17.5977349749046,14.0128917678349,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3771","S3","Caribbean small states",2013,"",13.0398773937314,91,17.2507458407468,19.1379379548195,15.2196987967046,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3772","S3","Caribbean small states",2014,"",12.6762943056486,89,16.7864045982079,18.6410201849795,14.846848481252,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3773","S3","Caribbean small states",2015,"",12.2879907916613,89,16.3472421878331,18.1075585113186,14.4094334313851,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3774","S3","Caribbean small states",2020,"",10.4676945694144,NA,14.0499521768394,15.6042110949733,12.4161536009069,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3775","S3","Caribbean small states",2017,"",11.5705255792256,88,15.4186190155324,17.1001157587381,13.6003826949325,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3776","S3","Caribbean small states",2018,"",11.1908344721335,NA,14.9628904923969,16.618061225378,13.2205837039874,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3777","S3","Caribbean small states",2019,"",10.8219446906732,NA,14.7001176047253,16.2654961778464,12.9976452725533,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3778","S3","Caribbean small states",2001,"",16.9900847858633,109,22.1500073693111,24.6505992413488,19.494592477097,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3779","S3","Caribbean small states",2002,"",16.6959682993497,109,21.7187902541707,24.1461772283138,19.1005081843602,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3780","S3","Caribbean small states",2003,"",16.3407217395448,107,21.2846971838816,23.6980527009641,18.7479550183453,"CSS","Aggregates","","","","Aggregates","Aggregates"
"3781","S4","Other small states",2014,"",24.6417362810004,321,40.9007430520934,44.8546609236049,36.6425964359007,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3782","S4","Other small states",2001,"",29.3421047736769,483,56.7816394961692,61.8641846567995,51.4393018808263,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3783","S4","Other small states",2000,"",29.7912242677653,489,57.8509000313766,62.9639158697461,52.4408381989823,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3784","S4","Other small states",2013,"",24.9558033510979,326,41.6833093885513,45.7374843480209,37.3807782713185,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3785","S4","Other small states",2005,"",27.7011136448604,423,51.652776019978,56.4203087649564,46.6159438467925,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3786","S4","Other small states",2002,"",28.9125845624188,475,55.7038784846415,60.7122831518172,50.4126590778175,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3787","S4","Other small states",2003,"",28.4989262756793,465,54.6155733929755,59.5938089794566,49.3931812458582,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3788","S4","Other small states",2004,"",28.1044847236031,447,53.3713896582732,58.2539912893498,48.2436464504674,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3789","S4","Other small states",2009,"",26.2154514737577,357,46.4513235687472,50.8610165192448,41.7990621262571,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3790","S4","Other small states",2010,"",25.8643014121104,347,44.7863880996612,49.0858710037761,40.2668160128219,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3791","S4","Other small states",2011,"",25.5659743728883,340,43.6395196565463,47.8507779873064,39.200355415781,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3792","S4","Other small states",2012,"",25.2651106746533,333,42.794891813749,46.9159274038262,38.4303622106492,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3793","S4","Other small states",2017,"",23.5518240827912,303,38.110841715568,41.8796460703187,34.1302905762683,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3794","S4","Other small states",2018,"",23.1514555597819,NA,37.0675585703619,40.7353787526591,33.174858064607,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3795","S4","Other small states",2015,"",24.3131982815067,316,39.833691400641,43.752242599336,35.7189220934373,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3796","S4","Other small states",2016,"",23.9401895163358,310,38.8977089067834,42.7558182740365,34.8414257464111,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3797","S4","Other small states",2008,"",26.5467475977636,367,47.939613773341,52.4576901154008,43.1670422513277,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3798","S4","Other small states",2020,"",22.2909627849728,NA,35.3120657231634,38.9051889877014,31.5788173863364,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3799","S4","Other small states",2006,"",27.2976853131988,401,49.740315859968,54.4052287435448,44.8104351106117,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3800","S4","Other small states",2007,"",26.9118480720257,382,48.6368834947473,53.2194984331954,43.7978208320316,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3801","S4","Other small states",2019,"",22.729217546081,NA,36.1889443518762,39.7878084524282,32.3655622575931,"OSS","Aggregates","","","","Aggregates","Aggregates"
"3802","SA","Saudi Arabia",2007,"",7.6,21,12.6,13.2,12,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3803","SA","Saudi Arabia",2003,"",9.6,23,15.8,16.6,15,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3804","SA","Saudi Arabia",2004,"",9,22,15,15.7,14.3,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3805","SA","Saudi Arabia",2020,"",3.5,NA,6,6.2,5.8,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3806","SA","Saudi Arabia",2002,"",10.2,23,16.7,17.5,15.9,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3807","SA","Saudi Arabia",2011,"",5.9,18,9.9,10.3,9.5,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3808","SA","Saudi Arabia",2008,"",7.1,20,11.9,12.4,11.4,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
"3809","SA","Saudi Arabia",2005,"",8.5,22,14.2,14.8,13.5,"SAU","Middle East & North Africa","Riyadh","46.6977","24.6748","High income","Not classified"
